type,name,country1,country2,country3,country4,country5,country6,country7,country8,country9,country10,country11,country12,country13,country14,country15,country16,country17,country18,country19,country20,country21
surname,Gajdos,Slovakia,,,,,,,,,,,,,,,,,,,,
surname,Gal,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Galanis,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Galea,Malta,,,,,,,,,,,,,,,,,,,,
surname,Gallagher,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,Galli,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Gallo,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Galstyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Garayev,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Garcia,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Garnier,France,Monaco,,,,,,,,,,,,,,,,,,,
surname,Gashi,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Gasimov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Gasparyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Gatt,Malta,,,,,,,,,,,,,,,,,,,,
surname,Gauci,Malta,,,,,,,,,,,,,,,,,,,,
surname,Geiger,Austria,Germany,Liechtenstein,,,,,,,,,,,,,,,,,,
surname,Gelashvili,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Gengler,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Gentile,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Georgiev,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Georgievski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Georgiou,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Gerard,Belgium,France,Monaco,,,,,,,,,,,,,,,,,,
surname,Gerasimov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Gerber,Germany,Liechtenstein,Switzerland,,,,,,,,,,,,,,,,,,
surname,Gerson,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Ghazaryan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Gheorghe,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Gibson,England,Gibraltar,Scotland,,,,,,,,,,,,,,,,,,
surname,Gil,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Giordano,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Giorgadze,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Girard,France,Liechtenstein,Monaco,Switzerland,,,,,,,,,,,,,,,,,
surname,Gislason,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Gjoka,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Gjorgjievski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Gogia,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Golan,Israel,,,,,,,,,,,,,,,,,,,,
surname,Golob,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Golovin,Russia,,,,,,,,,,,,,,,,,,,,
surname,Gomes,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Goncalves,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Gonzalez,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Gorbunov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Gorski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Grabowski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Graf,Austria,Germany,Liechtenstein,Switzerland,,,,,,,,,,,,,,,,,
surname,Graham,Northern Ireland,Scotland,,,,,,,,,,,,,,,,,,,
surname,Grandjean,France,Liechtenstein,Monaco,Switzerland,,,,,,,,,,,,,,,,,
surname,Grant,Scotland,,,,,,,,,,,,,,,,,,,,
surname,Grasso,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Gray,England,Gibraltar,Scotland,,,,,,,,,,,,,,,,,,
surname,Grbic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Grech,Malta,,,,,,,,,,,,,,,,,,,,
surname,Greco,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Green,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Grgic,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Griffiths,Wales,,,,,,,,,,,,,,,,,,,,
surname,Grigas,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Grigorov,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Grigoryan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Grigoryev,Russia,,,,,,,,,,,,,,,,,,,,
surname,Grinbergs,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Gromov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Gross,Austria,Germany,Liechtenstein,,,,,,,,,,,,,,,,,,
surname,Grosu,Moldova,,,,,,,,,,,,,,,,,,,,
surname,Gruber,Austria,Czechia,Germany,Liechtenstein,,,,,,,,,,,,,,,,,
surname,Gudjohnsen,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Gudmundsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Guerrero,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Guler,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Guliyev,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Gunay,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Gunes,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Gunnarsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Gusev,Russia,,,,,,,,,,,,,,,,,,,,
surname,Gustafsson,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Gutierrez,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Gutu,Moldova,,,,,,,,,,,,,,,,,,,,
surname,Gvardiol,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Haas,Austria,Germany,Liechtenstein,Switzerland,,,,,,,,,,,,,,,,,
surname,Hadad,Israel,,,,,,,,,,,,,,,,,,,,
surname,Hadjigeorgiou,Cyprus,,,,,,,,,,,,,,,,,,,,
surname,Hadzic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Hafsteinsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Hajek,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Hakobyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Hakonarson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Halilovic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Halimi,Kosovo,,,,,,,,,,,,,,,,,,,,
surname,Hall,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Hallberg,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Halldorsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Hallgrimsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Halonen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Hamalainen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Hambardzumyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Hamilton,Scotland,,,,,,,,,,,,,,,,,,,,
surname,Hancharou,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Hansen,Denmark,Faroe Islands,Norway,,,,,,,,,,,,,,,,,,
surname,Harel,Israel,,,,,,,,,,,,,,,,,,,,
surname,Harris,England,Gibraltar,Wales,,,,,,,,,,,,,,,,,,
surname,Hartmann,Germany,,,,,,,,,,,,,,,,,,,,
surname,Harutyunyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Hasani,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Hasanov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Haug,Norway,,,,,,,,,,,,,,,,,,,,
surname,Haugen,Norway,,,,,,,,,,,,,,,,,,,,
surname,Hayes,England,Gibraltar,Republic of Ireland,Wales,,,,,,,,,,,,,,,,,
surname,Healy,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,Heikkila,Finland,,,,,,,,,,,,,,,,,,,,
surname,Heikkinen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Heinonen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Heinrich,Germany,,,,,,,,,,,,,,,,,,,,
surname,Helgason,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Hemmen,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Henderson,England,Gibraltar,Scotland,,,,,,,,,,,,,,,,,,
surname,Hendriks,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Henriksen,Denmark,Norway,,,,,,,,,,,,,,,,,,,
surname,Henriques,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Hentze,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Hermans,Belgium,Netherlands,,,,,,,,,,,,,,,,,,,
surname,Herrera,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Herzog,Austria,Germany,Liechtenstein,Switzerland,,,,,,,,,,,,,,,,,
surname,Hill,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Hiltunen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Hodson,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,Hodzic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Hoejgaard,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Hoffmann,Germany,Luxembourg,,,,,,,,,,,,,,,,,,,
surname,Hogan,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,Holden,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Holm,Denmark,Sweden,,,,,,,,,,,,,,,,,,,
surname,Holmberg,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Holmes,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Holmgren,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Holst,Denmark,,,,,,,,,,,,,,,,,,,,
surname,Horak,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Horvat,Croatia,Slovenia,,,,,,,,,,,,,,,,,,,
surname,Horvath,Hungary,Slovakia,,,,,,,,,,,,,,,,,,,
surname,Hoti,Kosovo,,,,,,,,,,,,,,,,,,,,
surname,Hovhannisyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Hovsepyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Howarth,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Hoxha,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Hribar,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Hristov,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Hruska,Slovakia,,,,,,,,,,,,,,,,,,,,
surname,Hrytsuk,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Huber,Austria,Germany,Liechtenstein,Switzerland,,,,,,,,,,,,,,,,,
surname,Hudak,Slovakia,,,,,,,,,,,,,,,,,,,,
surname,Hughes,Republic of Ireland,Wales,,,,,,,,,,,,,,,,,,,
surname,Hunter,Northern Ireland,Scotland,,,,,,,,,,,,,,,,,,,
surname,Huseynov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Hyseni,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Ibisevic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Ibrahimov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Ibrayev,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Iglesias,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Ignatyev,Russia,,,,,,,,,,,,,,,,,,,,
surname,Ilic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Iliescu,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Iliev,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Ilves,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Ilyin,Russia,,,,,,,,,,,,,,,,,,,,
surname,Imamovic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Immonen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Ingason,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Innes,Scotland,,,,,,,,,,,,,,,,,,,,
surname,Ioannou,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Ionescu,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Ionita,Moldova,,,,,,,,,,,,,,,,,,,,
surname,Iorga,Moldova,,,,,,,,,,,,,,,,,,,,
surname,Irving,Scotland,,,,,,,,,,,,,,,,,,,,
surname,Isaksen,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Iskakov,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Ismaili,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Ismayilov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Ivanov,Belarus,Bulgaria,North Macedonia,Russia,,,,,,,,,,,,,,,,,
surname,Ivanovic,Croatia,Montenegro,Serbia,,,,,,,,,,,,,,,,,,
surname,Ivanovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Jablonski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Jackson,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Jacobs,Belgium,Germany,Netherlands,,,,,,,,,,,,,,,,,,
surname,Jafarov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Jakobsen,Denmark,Norway,,,,,,,,,,,,,,,,,,,
surname,Jancik,Slovakia,,,,,,,,,,,,,,,,,,,,
surname,Jankauskas,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Jankowski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Jans,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Jansons,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Janssen,Germany,Netherlands,,,,,,,,,,,,,,,,,,,
surname,Jarnskor,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Jarvinen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Jarvis,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Jelinek,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Jensen,Denmark,,,,,,,,,,,,,,,,,,,,
surname,Jerman,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Jespersen,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Jimenez,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Joensen,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Johannesen,Norway,,,,,,,,,,,,,,,,,,,,
surname,Johansson,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Johnsen,Norway,,,,,,,,,,,,,,,,,,,,
surname,Johnson,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Johnston,Northern Ireland,Scotland,,,,,,,,,,,,,,,,,,,
surname,Jokinen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Jokulsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Jonasson,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Jones,England,Gibraltar,Northern Ireland,Wales,,,,,,,,,,,,,,,,,
surname,Jonker,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Jonsson,Iceland,Sweden,,,,,,,,,,,,,,,,,,,
surname,Jorgensen,Denmark,,,,,,,,,,,,,,,,,,,,
surname,Jovanovic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Jovanovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Jovetic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Juhasz,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Juric,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Juska,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Justinussen,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Kaasik,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Kaczmarczyk,Poland,,,,,,,,,,,,,,,,,,,,
surname,Kaczmarek,Poland,,,,,,,,,,,,,,,,,,,,
surname,Kadyrbek,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Kaiser,Austria,Germany,Liechtenstein,,,,,,,,,,,,,,,,,,
surname,Kalejs,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Kalinin,Russia,,,,,,,,,,,,,,,,,,,,
surname,Kalinowski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Kaliyev,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Kaljula,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Kallio,Finland,,,,,,,,,,,,,,,,,,,,
surname,Kalnins,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Kaludjerovic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Kaminski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Kapanadze,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Kaplan,Israel,Turkey,,,,,,,,,,,,,,,,,,,
surname,Kara,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Karaca,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Karagiannis,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Karalis,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Karaman,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Karapetyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Karason,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Karic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Karjalainen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Karklins,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Karlsson,Iceland,Sweden,,,,,,,,,,,,,,,,,,,
surname,Karpov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Karpovich,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Karu,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Kashia,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Kask,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Kastelic,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Kastrati,Kosovo,,,,,,,,,,,,,,,,,,,,
surname,Katilius,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Katsaros,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Katz,Israel,,,,,,,,,,,,,,,,,,,,
surname,Kavalenka,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Kavaliauskas,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Kaya,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Kayal,Israel,,,,,,,,,,,,,,,,,,,,
surname,Kayser,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Kazlauskas,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Kazlou,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Keane,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,Kearns,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,Keller,Austria,Germany,Liechtenstein,Switzerland,,,,,,,,,,,,,,,,,
surname,Kelly,Northern Ireland,Republic of Ireland,,,,,,,,,,,,,,,,,,,
surname,Kelmendi,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Kennedy,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,Kenzhebek,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Kerr,Scotland,,,,,,,,,,,,,,,,,,,,
surname,Khachatryan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Khalilov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Kharaishvili,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Kilic,Turkey,,,,,,,,,,,,,,,,,,,,
surname,King,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Kinnunen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Kirakosyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Kirilov,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Kirsch,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Kiselev,Russia,,,,,,,,,,,,,,,,,,,,
surname,Kiss,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Kivi,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Klaric,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Klein,Germany,,,,,,,,,,,,,,,,,,,,
surname,Klettskard,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Klimov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Knezevic,Croatia,Montenegro,Serbia,,,,,,,,,,,,,,,,,,
surname,Knight,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Knudsen,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Kobakhidze,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Koch,Germany,,,,,,,,,,,,,,,,,,,,
surname,Kok,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Kola,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Kolar,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Kolasinac,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Kolesnikov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Kolev,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Komarov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Konsbruck,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Konstantinou,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Koppel,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Korhonen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Korkmaz,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Korolev,Russia,,,,,,,,,,,,,,,,,,,,
surname,Kos,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Koskinen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Kostic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Kostovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Kovac,Croatia,Czechia,Slovakia,Slovenia,,,,,,,,,,,,,,,,,
surname,Kovacevic,Croatia,Montenegro,Serbia,,,,,,,,,,,,,,,,,,
surname,Kovacic,Croatia,Slovenia,,,,,,,,,,,,,,,,,,,
surname,Kovacik,Slovakia,,,,,,,,,,,,,,,,,,,,
surname,Kovacs,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Koval,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Kovalchuk,Belarus,Ukraine,,,,,,,,,,,,,,,,,,,
surname,Kovalenko,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Kovalev,Belarus,Russia,,,,,,,,,,,,,,,,,,,
surname,Kowalczyk,Poland,,,,,,,,,,,,,,,,,,,,
surname,Kowalski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Kozlov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Kozlowski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Krajnc,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Kral,Czechia,Slovakia,,,,,,,,,,,,,,,,,,,
surname,Kranjc,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Krasniqi,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Kraus,Austria,Germany,Liechtenstein,,,,,,,,,,,,,,,,,,
surname,Kravchenko,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Kravchuk,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Krawczyk,Poland,,,,,,,,,,,,,,,,,,,,
surname,Kremer,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Kristensen,Denmark,,,,,,,,,,,,,,,,,,,,
surname,Kristiansen,Norway,,,,,,,,,,,,,,,,,,,,
surname,Kristjansson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Krol,Poland,,,,,,,,,,,,,,,,,,,,
surname,Krstic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Kruger,Germany,,,,,,,,,,,,,,,,,,,,
surname,Kruk,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Krumins,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Kuanyshbayev,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Kubiak,Poland,,,,,,,,,,,,,,,,,,,,
surname,Kucera,Czechia,Slovakia,,,,,,,,,,,,,,,,,,,
surname,Kucharski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Kudryavtsev,Russia,,,,,,,,,,,,,,,,,,,,
surname,Kukk,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Kurt,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Kuusela,Finland,,,,,,,,,,,,,,,,,,,,
surname,Kuusk,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Kuzmin,Russia,,,,,,,,,,,,,,,,,,,,
surname,Kuznetsov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Kuzniatsou,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Kvaratskhelia,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Kyriakidis,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Kyriakou,Cyprus,,,,,,,,,,,,,,,,,,,,
surname,Lacis,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Lafferty,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,Lah,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Lahtinen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Laine,Finland,,,,,,,,,,,,,,,,,,,,
surname,Laitinen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Lakatos,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Lakic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Lambert,Belgium,England,France,Gibraltar,Monaco,,,,,,,,,,,,,,,,
surname,Lambertz,Belgium,Germany,,,,,,,,,,,,,,,,,,,
surname,Lambrou,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Lamers,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Lang,Austria,Germany,Liechtenstein,,,,,,,,,,,,,,,,,,
surname,Larin,Russia,,,,,,,,,,,,,,,,,,,,
surname,Larsen,Denmark,Faroe Islands,Norway,,,,,,,,,,,,,,,,,,
surname,Larsson,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Laur,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Laurent,Belgium,France,Monaco,,,,,,,,,,,,,,,,,,
surname,Lavery,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,Lavi,Israel,,,,,,,,,,,,,,,,,,,,
surname,Lawson,Scotland,,,,,,,,,,,,,,,,,,,,
surname,Lazarevski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Lazarov,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Lazic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Leclerc,Belgium,France,Monaco,,,,,,,,,,,,,,,,,,
surname,Lefebvre,Belgium,France,Monaco,,,,,,,,,,,,,,,,,,
surname,Legrand,Belgium,France,Monaco,,,,,,,,,,,,,,,,,,
surname,Leht,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Lehtinen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Lehtonen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Leifsson,Iceland,,,,,,,,,,,,,,,,,,,,
